Date,SPX_Index,SML_Index,MXI_US_Equity,JXI_US_Equity,RXI_US_Equity,KXI_US_Equity,IXC_US_Equity,IXG_US_Equity,IXJ_US_Equity,EXI_US_Equity,IXN_US_Equity,IXP_US_Equity,RV_3M,VIX_Index,VVIX_Index,SKEW_Index,SUM_OSC_Index,TRADPAUS_Index,IV,VIV,BICLB10Y_Index,BASPCAAA_Index,.TED_G_Index,USSP10_BGN_Curncy,USYC2Y10_Index,USGG10YR_Index,yield_10Y,CRY_Index,CL1_COMB_Comdty,CO1_Comdty,QS1_Comdty,XB1_Comdty,HO1_Comdty,NG1_Comdty,FN1_Comdty,LMAHDS03_Comdty,LMCADS03_Comdty,XAU_Curncy,IOE1_Comdty,LMNIDS03_Comdty,XAG_Curncy,RBT1_Comdty,LC1_Comdty,KC1_Comdty,C_1_Comdty,CT1_Comdty,S_1_Comdty,SB1_Comdty,W_1_Comdty,IV_RV_spread
1998-06-30,0.03868039488845376,0.002247485592583587,,,,,,,,,,,0.02884673421939412,-0.002939444391944393,,0.0495000000000001,,-0.010000000000000009,0.035985372028089414,,0.0002599999999999998,0.0002599999999999998,-0.0006599999999999991,0.00020000000000000052,-0.0006,-0.0010599999999999984,0.054459999999999995,-0.033702729097957906,-0.06946290674824906,-0.07138164539085112,-0.018809331957496234,,-0.02459670926085389,0.12908604281067426,0.05646214517872217,-0.035234499573705946,-0.04306885718582354,0.013561828471071458,,-0.12623574478640975,0.07891416675701057,,0.007331694042064463,-0.17480272437992728,0.027908788117076533,0.14738875220132108,0.0341709845211744,0.021506205220963803,-0.02854787979868334,0.0071386378086952945
1998-07-31,-0.011683381142634452,-0.08013407657554161,,,,,,,,,,,0.031405425425053944,0.009293026059004318,,-0.020100000000000007,,-0.10999999999999999,0.04527839808709373,,0.0005199999999999962,0.0004199999999999985,2.9999999999999645e-05,0.0,0.0006,0.00048000000000000126,0.054939999999999996,-0.05081738471863684,0.00211342100502776,-0.02191247477827396,-0.06763755164994123,,-0.07651029083891547,-0.2918760852286403,0.12053012606714875,0.010888036979047833,0.037196849708600155,-0.03599977360728257,,-0.023069073774403037,-0.016393809775676393,,-0.09935525899813413,0.14958167030215197,-0.12007924791673386,-0.1340205097778302,-0.0932809900032252,0.03484673133016791,-0.08989500411654738,0.013872972662039788
1998-08-31,-0.15758607007429415,-0.214989208223904,,,,,,,,,,,0.10193513447496226,0.03556545140066879,,-0.023699999999999832,,-0.21,0.08084384948776252,,0.004180000000000003,0.003780000000000002,0.001875,0.003,0.00057,-0.005179999999999997,0.04976,-0.06274727022803539,-0.06317890162153139,-0.041331418881755955,-0.06048354824633417,,-0.0014158292043719989,-0.05117913262020246,0.14373677370979943,0.01703114101828529,-0.048878507294185525,-0.038794900525341625,,-0.03926738868830881,-0.15033184069453842,,0.0021208915691381947,-0.06557104575175998,-0.14975422813141037,0.00793599709779702,-0.12450584044259294,-0.14864834168736651,-0.06124362524071891,-0.02109128498719974
1998-09-30,0.060526299200187594,0.058431652066588846,,,,,,,,,,,0.1111116842064994,-0.006079720388307341,,-0.012700000000000156,,0.07,0.07476412909945518,,0.004559999999999998,0.00336,0.0015150000000000007,-0.00010000000000000113,0.001655,-0.0055600000000000024,0.044199999999999996,0.07262795991751236,0.1905336223543248,0.1559688621463171,0.1973952257796805,,0.1766856044866576,0.3283670712871858,0.13507978003065224,-0.023023668314345436,0.005550430530648853,0.0747946741326242,,-0.013439420361660126,0.1411066830197123,,0.0012703791672521447,-0.14040264344803255,0.1098896295674825,-0.009894861583129355,0.011588734233182407,-0.057236328834728845,0.12547269256180194,-0.036347555107044224
1998-10-30,0.07723340749532337,0.04469620263894125,,,,,,,,,,,0.13101674202443328,-0.02355206997272214,,0.12409999999999988,,0.06999999999999998,0.05121205912673304,,0.0009499999999999995,0.000449999999999999,-0.0004997000000000005,-0.0007499999999999989,0.000575,0.0018500000000000114,0.04605000000000001,-0.039767086613124114,-0.11268453098499975,-0.1047551887628293,-0.12345855983622744,,-0.08134966443297209,-0.06714501139847173,0.093667873637854,-0.010574116651831389,-0.006788054450998615,-0.014928182227623488,,-0.03250286113040879,-0.06608435542282942,,0.09557944682266495,0.04509246364370778,0.046737477851690024,-0.05217825019751743,0.06998453836817387,0.0782069531490337,0.08878943010388873,-0.07980468289770024
1998-11-30,0.057444072007151625,0.053934035329186614,,,,,,,,,,,0.010647733648671442,-0.0037245133910351336,,-0.08459999999999979,,0.07,0.047487545735697904,,-0.002089999999999998,-0.00409,-0.0010187000000000009,0.0003499999999999996,-0.0005300000000000001,0.0010899999999999938,0.04714,-0.09573655843500273,-0.2509182317622525,-0.23417237578676353,-0.17212869212266657,,-0.21467870661826183,-0.14090545307723767,0.09465250138535364,-0.012992158293652523,-0.02317673425093769,0.002219377778250653,,0.06636341155554604,-0.036294306192769854,,-0.030459207484708095,0.020693495951981333,-0.0011422045787767843,-0.10442641859130841,0.06078259554046728,0.06526782711374013,-0.06041223995304801,0.03683981208702646
1998-12-31,0.05484352773192125,0.061146295979311205,,,,,,,,,,,0.012245321184098937,-0.0029029295547773754,,0.02939999999999987,,0.04999999999999999,0.04458461618092053,,0.0010599999999999984,0.0012599999999999972,-0.0018602999999999996,-0.0004499999999999999,-0.0018099999999999998,-0.0006600000000000078,0.046479999999999994,-0.019500874548213254,0.07136675984211349,0.006669867509107252,0.01052641298698731,,0.0821036534935593,-0.015812622255266362,-0.34174929372205654,-0.04644675824502098,-0.056040720642113406,-0.017026810863328024,,-0.0228512649167687,0.03331958907602717,,-0.04087155958680633,0.047389871152129004,-0.02429269256904476,-0.011366566657065036,-0.09864344590188345,-0.045999408247863194,-0.002711253355376364,0.03233929499682159
1999-01-29,0.040190831279159234,-0.013052793003764052,,,,,,,,,,,0.009301779932556636,0.0033411076007815108,,-0.05229999999999979,,-0.06999999999999995,0.04792572378170204,,-0.00022999999999999757,-0.0007299999999999963,-0.000961,-0.00010000000000000026,-0.0008800000000000001,3.0000000000002247e-05,0.046509999999999996,-0.00937168940103561,0.056466611667771005,0.07498941778152757,0.04604393850140731,,-0.025016194349067433,-0.0903354278978955,-0.23308336033721044,-0.02653758506106918,-0.04174400120725519,-0.007312010294056925,,0.04052998108556238,0.04086171567773489,,0.02327110525102949,-0.12513483479134546,0.00467290569939216,0.005287520580683491,-0.05937598281573031,-0.10028436262596574,-0.0027186242389927173,0.0386239438491454
1999-02-26,-0.03281509066537858,-0.09534445435490291,,,,,,,,,,,0.04695494211055278,0.0029759592291113968,,-0.043500000000000094,,-0.040000000000000036,0.05090168301081344,,-0.0031599999999999996,-0.0020599999999999993,-0.0016127999999999997,-9.99999999999994e-05,0.0008500000000000001,0.0063600000000000045,0.05287,-0.04476640170795321,-0.038374012881615016,-0.042291502499614886,0.0024968801985867373,,-0.026586745496910424,-0.08757428159216568,-0.01068386230831253,-0.018372124267719947,-0.022615804890969038,0.0031402677585345984,,0.13833874400542534,0.07349495575336462,,0.049596941139371964,-0.011616781170668666,-0.04774176288521481,0.049825507101579625,-0.11932591250146629,-0.11462347536601492,-0.1494731911029321,0.003946740900260655
1999-03-31,0.038060600567156655,0.01205473515319877,,,,,,,,,,,0.04154869859483767,-0.00843492738557955,,-0.008600000000000163,,0.020000000000000018,0.04246675562523389,,0.0007500000000000007,0.0015499999999999993,0.0016875000000000002,0.0005000000000000004,0.0014700000000000002,-0.000449999999999999,0.05242,0.1232850871554616,0.31183783633111695,0.33699730883070345,0.2713397854311408,,0.3247683894308162,0.21227387907730594,-0.008630042774214974,0.04006317318625996,-0.0028632804100157117,-0.024688257957804716,,-0.01744528593464878,-0.1263448269910692,,0.016755913728438543,0.0659372503466722,0.09775218345987646,-0.06879130599428063,0.07287637151334891,-0.07023293703112765,0.16656762446223183,0.0009180570303962202
1999-04-30,0.03724181594883724,0.06344367727638733,,,,,,,,,,,0.040685796416550256,0.003304592763614493,,0.02230000000000021,,0.21000000000000002,0.04577134838884838,,-0.0008600000000000031,-0.00026000000000000155,-0.0007125000000000005,-0.0008000000000000004,0.0005199999999999996,0.0010599999999999984,0.05348,0.025488911565608063,0.10738710036526111,0.08367028117997144,0.005687219120589226,,-0.0047111696783948,0.11263651479245296,-0.003255564459766269,0.10081579106865757,0.1302104722812505,0.02294488234190517,,0.13534134786976182,0.08474750984239798,,-0.05232737951330613,-0.05528339654939707,-0.04884559807836819,0.0126837481455091,-0.015100521249735266,-0.10142017844590345,-0.07885400025273182,0.005085551972298125
1999-05-31,-0.025287465853721436,0.023210648332860906,,,,,,,,,,,0.03633996654341468,0.0005842373946721782,,0.01729999999999987,,0.020000000000000018,0.04635558578352056,,-0.00032000000000000084,-0.0003199999999999991,-0.00014500000000000016,0.0008500000000000001,-0.0019049999999999998,0.0027399999999999994,0.05622,-0.04745293854983679,-0.1026251866050174,-0.08629840358624108,-0.11400944627274345,,-0.12028785663306918,0.04555114066507182,-0.008733679968754515,-0.06815657622600035,-0.12663265093336662,-0.05819562516973242,,-0.16902874385343836,-0.09282020756750908,,0.022428640345673045,0.15827099880027884,0.021877671650861075,-0.0433819294983504,-0.03144410401490738,-0.06578774053800318,-0.02640740246581874,0.010015619240105876
1999-06-30,0.0530082397916658,0.05466931423543997,,,,,,,,,,,0.04140996000570524,-0.007850689990907378,,0.021400000000000086,,0.019999999999999907,0.03850489579261318,,0.00010000000000000286,0.0002999999999999999,0.0014925000000000008,0.0003999999999999993,0.001025,0.001580000000000005,0.057800000000000004,0.06442443751415095,0.13582981810345718,0.14147671844553011,0.17095779814363876,,0.19354417000942759,0.015151805020602205,0.0840831172105414,0.09630711786311075,0.16005160243391803,-0.029466333796335675,,0.18160752606029895,0.06092256896281567,,-0.007812539736793411,-0.18166387837498377,-0.03830996627794292,-0.14192916614397033,-0.029114937580498434,0.11332868530700324,-0.008959741371472596,-0.0029050642130920568
1999-07-30,-0.03257081535328066,-0.00931448302568949,,,,,,,,,,,0.04744653022428451,0.006481383597144466,,-0.008399999999999963,,-0.06999999999999995,0.04498627938975765,,-3.0000000000002247e-05,0.0002699999999999994,8.99999999999998e-05,0.0016500000000000004,0.0005349999999999999,0.001229999999999995,0.05903,0.011344421152974071,0.0623004041132047,0.10095333112114391,0.13665151996076652,,0.08643649913533791,0.06037887930420127,-0.05065682465141519,0.0014224753465432727,-0.003047853624252639,-0.02526896912808585,,0.07065815080601112,0.036503819019590766,,0.00742335895741153,-0.10711528689117067,-0.038605517809362944,0.044503830988746884,-0.031712736793403806,0.06565397022143693,0.05354076692803034,-0.0024602508345268614
1999-08-31,-0.006273778377797079,-0.045810386140469284,,,,,,,,,,,0.04383618465650701,-0.0003468909530866121,,-0.01639999999999997,,-0.14,0.044639388436671035,,0.00033000000000000043,3.0000000000000512e-05,-0.00044500000000000095,0.0008000000000000004,-7.999999999999978e-05,0.000669999999999997,0.059699999999999996,0.050319893544666705,0.0741427638385126,0.09638905506435469,0.11048753690965896,,0.10628016165895637,0.10516387815842165,0.1169579044726552,0.054628168163315394,0.04477023391110446,-0.0010554503256825498,,0.13155356446716304,-0.05284248137437997,,0.040058760552004635,-0.05470774835444292,0.009791999904617654,-0.05372787874315943,0.0964602661875622,0.1314389038928303,0.00378429969123939,0.000803203780164026
1999-09-30,-0.028967267082334658,0.0035818897209622946,,,,,,,,,,,0.01425666010100769,0.0017527121840165347,,-0.01790000000000025,,-0.04999999999999999,0.04639210062068757,,0.0008300000000000009,0.000530000000000001,0.006797500000000001,-0.0011000000000000003,-0.000665,-0.0009300000000000003,0.058769999999999996,0.041561865559105016,0.10305120267066625,0.10028436262596552,0.06479999322691565,,0.058899591200638035,-0.029091654734765493,0.10554917710541911,0.0186672087196893,0.04396940051068121,0.15568044066781095,,0.05740151582242703,0.08361414004113366,,0.02109236381181656,-0.0450580069058617,0.014510532714414381,0.01022155407153802,0.026296952290461917,0.02462108439034827,0.040708673652096294,0.032135440519679884
1999-10-29,0.06066176674701573,-0.003012478476787983,,,,,,,,,,,0.046598865036110194,-0.005860631365305277,,0.08230000000000004,,0.0,0.04053146925538229,,-0.00047000000000000167,-0.001570000000000002,-0.0013574999999999993,-0.0010000000000000009,0.00022999999999999952,0.001470000000000006,0.06024,-0.03774774872009701,-0.11946744000532838,-0.0835475702704418,-0.0634062647783118,,-0.06964306656837493,0.07611033925581534,-0.012815211692867479,-0.005298025637554993,-0.008415196925284363,0.001505142854601793,,0.08131335587499144,-0.0758920939472234,,0.05624257899253049,0.19497613964515637,-0.042925044717033956,0.04140407831688586,-0.043157204158036144,-0.015861904300466856,-0.07529425330187589,-0.006067395780727902
1999-11-30,0.018882472761026392,0.040714969951182844,,,,,,,,,,,0.04484876570993511,0.0036149688795340945,,-0.05119999999999991,,-0.010000000000000009,0.04414643813491639,,-0.002969999999999997,-0.0004699999999999982,-0.002829999999999999,-0.0007999999999999986,-0.0005199999999999998,0.0016699999999999979,0.06191,0.027729243956543748,0.12272609869340823,0.0860888676991145,0.14616022580722454,,0.11149150843690325,-0.2508803062858095,-0.051157538566811045,0.03714992206163803,0.0005632216425990322,-0.028820438535491988,,0.018868484304382704,0.008616616260878951,,-0.027725938138443595,0.2630549517287468,-0.06203539091945309,-0.06930722300286929,0.012146967415476162,-0.17421496926096602,-0.09316195126603599,-0.0007023275750187227
1999-12-31,0.0562327996541061,0.0778836568168435,,,,,,,,,,,0.022949844133449363,0.0008398412548412601,,0.0020999999999999908,,0.020000000000000018,0.04498627938975765,,-0.0024100000000000024,-0.0011100000000000016,-0.0014075000000000008,0.0,-0.0009349999999999999,0.0025100000000000053,0.06442,0.024068164311324303,0.0402524952574157,0.05913052322682244,0.06746744065845611,,0.07300538095296005,0.010792248068559274,0.1625189294977747,0.05416823647314928,0.06141921860039634,-0.009331327428884428,,0.05455898425043415,0.02541313232543252,,-0.025591593064714147,-0.03473519932920954,0.08678913007239153,0.03959918444917454,-0.0309193073615619,0.057158413839948574,0.06440439197098335,0.022036435256308284
2000-01-31,-0.0522448229527841,-0.03190038583857202,,,,,,,,,,,0.0551082778431436,0.0005659799760886694,,-0.05030000000000001,,-0.06,0.045552259365846316,,-0.0004299999999999998,-0.0008299999999999991,-0.0028775000000000007,0.0006549999999999993,0.0003200000000000001,0.002229999999999996,0.06665,0.04803795395012589,0.07667164741395238,0.03487130990993714,-0.01245064187878775,,0.3214387490819357,0.13363872907071583,-0.11653381625595172,0.03863779270541379,-0.01091452336372356,-0.01574835696813892,,0.034216153117577974,-0.02541313232543252,,0.024167091399328378,-0.12505724440471688,0.07305957086950521,0.1313117453768533,0.09545782849913298,-0.12146628107267987,0.03071068491593465,-0.009556018477297284
2000-02-29,-0.020313062610449073,0.125006538145918,,,,,,,,,,,0.055746899696795534,-0.0028846721361938735,,-0.02719999999999989,,-0.020000000000000018,0.04266758722965244,,0.002259999999999998,0.00166,-0.0005774999999999999,0.0016549999999999985,-0.001855,-0.0025600000000000067,0.06409,0.02830518177165242,0.09616496500941052,0.07847161544149506,0.04672707640796947,,-0.14366661451856633,0.03651521297509752,0.040649118731078904,-0.07630819306332359,-0.0750143290731824,0.030226376148791978,,0.10181947591914131,-0.03393442424516868,,-0.005718385846995133,-0.10626101099107643,-0.022989518224699523,-0.02201731433885179,-0.013376468957702947,-0.15322859585228987,-0.03676519382464072,-0.01307931246714309
2000-03-31,0.09232381212222407,-0.03821702520673931,,,,,,,,,,,0.07594602591704533,0.001351048975179403,,0.019299999999999873,,0.12,0.044018636204831846,,0.0040500000000000015,0.0031499999999999983,0.0009125000000000001,0.0023650000000000008,-0.0031950000000000004,-0.004049999999999998,0.060039999999999996,0.0016437716510875333,-0.12330267730108657,-0.1257803976148839,-0.1199593150789795,,-0.051382655899606,0.06451588415553267,-0.017581030480804394,-0.023882682648281417,0.01772994685113094,-0.04594002024556332,,0.023410738365249983,-0.011904902506318482,,0.03417630484752454,0.0373324295809736,0.09319377689794806,0.02684490992159283,0.08459782665234616,0.23808513131240883,0.05990991064842888,-0.03192738971221348
2000-04-28,-0.03127997725807763,-0.01772008802659819,,,,,,,,,,,0.0684169027794573,0.003815800483952664,,0.020000000000000018,,0.04999999999999999,0.04783443668878451,,0.00032000000000000084,-0.0007799999999999977,0.0025449999999999995,-0.0006749999999999985,-0.0009249999999999996,0.0020799999999999985,0.062119999999999995,-0.013107585667693655,-0.044080084439812595,-0.03617328216355009,0.03610500464211697,,-0.06800851178808642,0.06443240345295953,0.17185025692665956,-0.04246153742827996,-0.0068259650703996755,-0.020014058561200976,,-0.01011130960432105,-0.008016074988236088,,0.02834405213380986,-0.08447230457532484,-0.053302447870645864,-0.04269423109800563,-0.03545147369909518,0.04312442663375471,-0.07932799650553068,-0.020582466090672796
